Timestamp,U3_HNC10AA101XQ01,U3_HNC10AN001XQ01,U3_HNC10CF101,U3_HNC10CG101XQ01,U3_DPU56A105
6752,56.01649,369.3063,5.25201,55.58089,5779.05322
6753,56.00822,373.44937,5.24107,55.53395,5827.24561
6754,56.02551,372.62357,5.29333,55.555,5826.05713
6755,56.05119,371.31726,5.23927,55.57605,5779.92041
6756,56.07479,371.17365,5.27173,55.53627,5736.50293
6757,56.02634,369.82135,5.21259,55.56281,5806.57324
6758,56.02082,370.3302,5.25667,55.52527,5822.90234
6759,56.05233,370.1391,5.23764,55.53562,5766.01514
6760,55.98439,370.26376,5.25398,55.54596,5798.42285
6761,55.99671,370.56177,5.25918,55.55631,5852.37012
6762,55.95735,369.96597,5.24617,55.56666,5816.5
6763,56.00454,372.95679,5.23741,55.577,5817.0542
6764,55.98894,371.14044,5.2969,55.52517,5867.27441
6765,55.9698,371.51724,5.24412,55.53104,5917.49463
6766,56.0496,369.71582,5.17304,55.53691,5822.71436
6767,56.0528,371.12634,5.18837,55.54278,5784.53174
6768,56.02388,369.92715,5.22674,55.54865,5772.6665
6769,56.02415,373.00195,5.2275,55.55452,5760.80176
6770,56.04638,368.86026,5.21111,55.56039,5782.16406
6771,56.09004,369.03775,5.1459,55.56626,5816.27002
6772,56.10985,369.94806,5.19966,55.57212,5831.05469
6773,56.15705,370.08621,5.15643,55.578,5778.40283
6774,56.09697,369.69128,5.19064,55.58386,5769.80615
6775,56.11827,371.4115,5.25157,55.5723,5801.45361
6776,56.18983,372.47598,5.17861,55.53158,5806.7168
6777,56.17815,370.23944,5.25215,55.53868,5787.86816
6778,56.25555,371.16754,5.19987,55.54578,5769.14844
6779,56.23767,372.11652,5.19643,55.55288,5756.05615
6780,56.18331,372.38824,5.2443,55.55997,5742.96387
6781,56.14913,370.18286,5.2288,55.56707,5750.58057
6782,56.19164,369.33463,5.2055,55.57417,5777.1377
6783,56.21588,372.54642,5.22201,55.58127,5800.58887
6784,56.21489,370.55542,5.2324,55.56969,5823.36865
6785,56.22045,369.31241,5.25298,55.53331,5832.9668
6786,56.25133,370.62421,5.22345,55.54088,5814.82275
6787,56.22518,370.26578,5.2259,55.63058,5796.67871
6788,56.31032,371.2338,5.21851,55.74504,5825.32031
6789,56.38676,369.75925,5.23007,55.8595,5864.09326
6790,56.31406,370.98618,5.18033,55.88765,5902.86621
6791,56.37252,370.62558,5.2671,55.88256,5729.68457
6792,56.36412,369.82275,5.19152,55.87746,5842.62793
6793,56.45448,370.64191,5.26392,55.87236,5816.65381
6794,56.49041,371.48294,5.22339,55.86727,5769.90674
6795,56.47895,369.31842,5.1894,55.86217,5790.64014
6796,56.40034,370.02734,5.24515,55.85707,5811.37354
6797,56.40374,369.78506,5.25938,55.85198,5851.55176
6798,56.38091,372.70642,5.24926,55.84688,5900.29688
6799,56.36938,370.37634,5.2836,55.84179,5800.20459
6800,56.38877,370.173,5.28303,55.83669,5803.74658
6801,56.37746,370.12943,5.232,55.83159,5647.29199
6802,56.38063,373.56009,5.2873,55.82649,5667.88623
6803,56.3668,371.14761,5.2954,55.8214,5607.72217
6804,56.37091,372.81094,5.27896,55.8163,5574.07666
6805,56.3828,370.90131,5.23434,55.8112,5833.7998
6806,56.39837,371.4061,5.20405,55.8061,5614.58496
6807,56.31627,370.90192,5.24689,55.801,5578.18311
6808,56.32071,371.07361,5.22331,55.7959,5806.98096
6809,56.34478,370.58429,5.27485,55.79081,5849.98438
6810,56.305,370.29233,5.23821,55.78571,5870.11816
6811,56.28108,369.99402,5.2081,55.78061,5841.87598
6812,56.2561,370.79382,5.28815,55.77551,5840.70215
6813,56.27918,373.34637,5.27037,55.77041,5856.05566
6814,56.207,371.73816,5.28832,55.76531,5871.40918
6815,56.16621,373.11551,5.28947,55.76022,5847.44287
6816,56.21694,374.37186,5.2577,55.75512,5809.42773
6817,56.15107,374.88339,5.26533,55.75002,5844.02588
6818,56.13538,370.78528,5.27237,55.74492,5878.62451
6819,56.12213,373.88586,5.25121,55.73982,5881.21143
6820,56.08881,370.07874,5.3005,55.73472,5773.92969
6821,56.06523,372.98535,5.30854,55.72963,5820.9541
6822,56.05066,370.48239,5.22447,55.72453,5867.97852
6823,56.04228,372.21463,5.23282,55.71943,5842.76514
6824,55.99136,372.00415,5.22861,55.71433,5803.17529
6825,55.99655,371.73441,5.25401,55.70923,5774.09619
6826,55.961,371.76477,5.25217,55.70413,5756.50146
6827,55.9706,373.84137,5.2248,55.69904,5822.96582
6828,55.91099,370.48148,5.20244,55.69394,5851.76709
6829,55.91044,370.96939,5.28128,55.68884,5828.59912
6830,55.86712,371.76376,5.23572,55.68374,5802.48145
6831,55.84406,369.85831,5.28273,55.67864,5772.29199
6832,55.83649,369.28027,5.23815,55.67354,5742.10205
6833,55.7804,370.62946,5.24019,55.66845,5814.6958
6834,55.80175,370.92023,5.25241,55.66335,5880.23975
6835,55.76342,373.9873,5.29229,55.65825,5840.73438
6836,55.70808,372.01025,5.25894,55.65315,5789.91211
6837,55.6867,371.49524,5.22558,55.64805,5732.14746
6838,55.66439,371.55121,5.27607,55.61804,5733.79102
6839,55.63144,372.24597,5.27237,55.58255,5774.40234
6840,55.63193,370.41034,5.21634,55.54705,5781.08838
6841,55.59618,373.87567,5.27361,55.51156,5787.77393
6842,55.54369,370.68512,5.29551,55.47607,5796.62598
6843,55.50216,370.58417,5.2548,55.44058,5806.32227
6844,55.50769,371.65057,5.25428,55.40509,5810.60938
6845,55.49194,372.98059,5.27343,55.36959,5795.65234
6846,55.51429,370.58438,5.24961,55.33773,5780.6958
6847,55.44506,374.40021,5.22786,55.31881,5788.51758
6848,55.4156,371.39877,5.24805,55.29988,5827.88623
6849,55.39515,372.3107,5.24797,55.28095,5846.65234
6850,55.41402,370.36179,5.23642,55.26202,5821.47656
6851,55.3798,369.96725,5.24919,55.24309,5833.76318
6852,55.34879,369.97433,5.30129,55.22416,5880.75537
6853,55.3586,371.56406,5.26449,55.20523,5877.78174
6854,55.29562,369.83252,5.23462,55.1863,5747.47119
6855,55.28577,371.47635,5.29139,55.16737,5725.7666
6856,55.28013,370.61111,5.30717,55.14844,5771.89209
6857,55.25373,371.14557,5.31765,55.12951,5846.32813
6858,55.151,372.66156,5.3032,55.11058,5759.00391
6859,55.15848,372.14224,5.25245,55.09424,5819.34961
6860,55.12146,371.76883,5.26022,55.08344,5867.68262
6861,55.09489,372.6142,5.24212,55.07263,5851.23779
6862,55.08521,372.97632,5.30351,55.06183,5833.87939
6863,55.03208,371.35196,5.31519,55.05103,5815.25146
6864,55.00961,370.00046,5.28571,55.04022,5796.62354
6865,55.02354,371.95129,5.28889,55.02942,5775.84326
6866,55.0313,371.14313,5.28379,55.01861,5754.87158
6867,55.00834,370.66925,5.27992,55.0078,5733.90039
6868,54.99467,372.07147,5.26635,54.997,5838.25391
6869,55.04992,371.99396,5.27099,54.98619,5843.57715
6870,54.99918,372.97388,5.29967,54.97539,5848.90039
6871,54.92495,373.3252,5.33519,54.96458,5836.61328
6872,54.99263,373.22336,5.22092,54.95378,5817.41699
6873,54.95659,374.02878,5.28966,54.94297,5808.32031
6874,54.88929,371.06741,5.29616,54.93217,5835.43115
6875,54.89033,373.10294,5.32303,54.92136,5862.54199
6876,54.84151,371.89185,5.28098,54.91056,5859.45313
6877,54.7913,370.25299,5.30076,54.89975,5793.04541
6878,54.81315,369.56952,5.26168,54.88895,5806.03564
6879,54.78151,372.02612,5.28185,54.87814,5819.02588
6880,54.76711,370.38388,5.27224,54.86734,5807.48438
6881,54.74291,372.98251,5.24952,54.85653,5773.09863
6882,54.72491,371.13885,5.2786,54.76585,5739.71289
6883,54.68077,374.40811,5.28111,54.64376,5761.7998
6884,54.63141,371.319,5.29106,54.589,5779.43311
6885,54.60879,370.16846,5.26111,54.56073,5787.49854
6886,54.6174,371.33914,5.27143,54.53247,5795.56445
6887,54.5775,369.70261,5.22976,54.50421,5803.62988
6888,54.57311,368.64133,5.22596,54.47594,5787.52002
6889,54.49498,368.47791,5.21109,54.44768,5756.42871
6890,54.51354,367.53851,5.27146,54.41942,5737.979
6891,54.48069,370.90451,5.26057,54.39116,5814.66016
6892,54.4558,369.73944,5.28874,54.3629,5801.58008
6893,54.44823,370.92572,5.26107,54.33464,5704.74268
6894,54.3937,369.83838,5.23164,54.30637,5732.81787
6895,54.39255,370.33975,5.25927,54.32934,5767.32568
6896,54.38229,367.68466,5.20526,54.33679,5781.74658
6897,54.33991,368.02945,5.23407,54.30663,5796.16748
6898,54.33421,371.50302,5.25859,54.33997,5804.33447
6899,54.37073,369.68524,5.2524,54.30998,5789.93457
6900,54.29382,369.302,5.27254,54.36086,5775.53516
6901,54.33619,369.57172,5.22449,54.33709,5794.17871
6902,54.27074,368.72336,5.22439,54.30657,5825.87061
6903,54.27594,370.37039,5.17791,54.33711,5847.2207
6904,54.21529,370.31812,5.26767,54.33908,5790.37012
6905,54.19815,368.02878,5.2522,54.33819,5765.74902
6906,54.18159,371.13214,5.26306,54.23792,5748.36133
6907,54.16626,367.19382,5.20097,54.10295,5730.05176
6908,54.16382,365.34164,5.21215,54.07389,5710.45117
6909,54.16034,364.73105,5.20369,54.11238,5690.85059
6910,54.14144,367.26672,5.19168,54.10756,5715.76514
6911,54.17474,366.54446,5.18498,54.09303,5782.3667
6912,54.13012,368.38858,5.21288,54.07849,5791.26709
6913,54.1487,366.30753,5.15741,54.06395,5728.66113
6914,54.12006,368.03488,5.22037,54.08349,5737.20264
6915,54.09509,370.61798,5.24227,54.10902,5745.74414
6916,54.06334,366.95401,5.29519,54.09448,5746.17139
6917,54.08338,366.00757,5.22098,54.07994,5717.18066
6918,54.07079,367.11072,5.24658,54.06541,5688.18994
6919,54.06718,365.50235,5.21413,54.16588,5710.0874
6920,54.06066,366.06619,5.21485,54.13078,5813.54688
6921,54.09412,365.16031,5.19259,54.14684,5699.14307
6922,54.05316,365.50253,5.17393,54.16291,5701.92334
6923,54.08585,368.49133,5.18766,54.17897,5751.20752
6924,54.05014,365.78122,5.21743,54.13098,5772.13037
6925,54.08035,366.95825,5.17105,54.14567,5775.3584
6926,54.09822,368.25681,5.21466,54.09661,5775.57031
6927,54.07495,368.51215,5.21346,54.06269,5764.81592
6928,54.09992,368.6517,5.23986,54.09717,5754.06152
6929,54.05751,366.93271,5.1765,54.0681,5736.81543
6930,54.07193,367.08521,5.20545,54.08672,5718.10156
6931,54.09115,367.07727,5.15834,54.0605,5699.38818
6932,54.06732,366.52133,5.20922,54.10411,5719.65186
6933,54.07063,367.10858,5.21345,54.0974,5748.74023
6934,54.0484,368.52591,5.2479,54.0645,5756.06543
6935,54.0638,366.61444,5.21296,54.09682,5716.13037
6936,54.07479,364.7948,5.16193,54.0892,5689.06934
6937,54.0859,364.3508,5.14781,54.15709,5708.95654
6938,54.10419,366.88306,5.16993,54.13533,5728.84375
6939,54.09298,367.55884,5.18531,54.15881,5744.21045
6940,54.08294,369.68732,5.22686,54.17277,5756.74805
6941,54.06165,366.30435,5.21851,54.08323,5769.28613
6942,54.07429,366.84784,5.17322,54.1147,5752.31885
6943,54.06728,370.26846,5.19817,54.09981,5723.59082
6944,54.07712,366.47043,5.18327,54.08492,5694.8623
6945,54.05957,366.40936,5.24297,54.07003,5731.05566
6946,54.06726,368.61832,5.15046,54.09465,5732.93994
6947,54.09238,365.51996,5.18527,54.13531,5715.25146
6948,54.10254,365.30145,5.16276,54.15879,5697.5625
6949,54.08395,366.08612,5.18257,54.1797,5702.7583
6950,54.11612,365.18506,5.20496,54.11418,5717.08887
6951,54.13076,365.97159,5.1641,54.10328,5731.41943
6952,54.13652,366.2341,5.19941,54.09238,5735.2168
6953,54.16109,366.46719,5.20068,54.08147,5724.13525
6954,54.16025,366.35773,5.15843,54.07057,5713.05371
6955,54.17247,366.99072,5.22706,54.06862,5718.11426
6956,54.21069,367.27972,5.21388,54.1732,5738.41406
6957,54.22909,366.71255,5.20233,54.14515,5744.79492
6958,54.23956,366.40753,5.23668,54.17169,5720.80957
6959,54.25003,366.52377,5.18111,54.12611,5696.82422
6960,54.24827,367.0173,5.20576,54.15053,5727.34668
6961,54.28035,365.621,5.22544,54.17495,5770.30762
6962,54.28139,366.11545,5.18834,54.12471,5785.25781
6963,54.28656,364.92633,5.16101,54.13692,5739.03906
6964,54.33862,365.24384,5.14293,54.14914,5750.18018
6965,54.33268,367.28201,5.21307,54.16134,5784.29736
6966,54.34764,367.27789,5.23484,54.17355,5818.41455
6967,54.37406,366.74219,5.19959,54.13404,5789.2627
6968,54.3816,365.72443,5.18673,54.09431,5730.04297
6969,54.39827,367.93552,5.1959,54.06525,5773.29248
6970,54.44493,368.06119,5.19404,54.10302,5815.09277
6971,54.40689,367.59824,5.18326,54.15611,5752.53223
6972,54.44695,369.63358,5.20459,54.11541,5735.8457
6973,54.45546,367.43918,5.18253,54.09797,5729.66895
6974,54.45147,366.83868,5.18918,54.08052,5723.4917
6975,54.47734,365.77841,5.19864,54.06308,5726.39453
6976,54.46715,366.83804,5.195,54.07732,5731.37891
6977,54.48714,364.54446,5.15926,54.11453,5736.36377
6978,54.53423,365.88086,5.20754,54.10419,5781.38721
6979,54.54367,365.72443,5.18333,54.09384,5830.20654
6980,54.55249,368.35764,5.22621,54.08349,5800.29639
6981,54.61643,366.77167,5.19949,54.07314,5750.49805
6982,54.64305,366.49121,5.14896,54.0628,5758.65186
6983,54.65639,366.7829,5.21992,54.13001,5766.80566
6984,54.68217,365.05695,5.16666,54.1449,5736.81641
6985,54.70343,366.8356,5.18316,54.15979,5692.19482
6986,54.73141,365.46371,5.19728,54.17468,5701.77197
6987,54.75594,365.2001,5.19818,54.14027,5711.34912
6988,54.74536,365.48239,5.21039,54.14747,5713.97949
6989,54.80595,365.07562,5.18354,54.10166,5710.0127
6990,54.83041,365.88989,5.18835,54.08061,5706.0459
6991,54.85051,368.53238,5.21363,54.06244,5724.50049
6992,54.8751,366.48969,5.18327,54.11325,5757.12305
6993,54.92027,368.05185,5.22084,54.10254,5788.95947
6994,54.94508,367.52075,5.21443,54.09182,5759.68848
6995,54.99475,367.08078,5.21287,54.08112,5730.41699
6996,55.03299,366.6799,5.21988,54.0704,5759.18311
6997,55.08189,365.50946,5.17676,54.06746,5793.50684
6998,55.07642,365.68716,5.23815,54.1225,5790
6999,55.1025,368.23157,5.18427,54.25332,5750.5083
7000,55.14974,364.52649,5.19821,54.36219,5708.8667
7001,55.25644,364.94931,5.22222,54.45715,5666.72852
7002,55.25818,365.9921,5.20884,54.55211,5681.60449
7003,55.30382,369.41794,5.2245,54.64708,5715.01465
7004,55.3485,366.94736,5.19498,54.73541,5744.14502
7005,55.40843,367.44077,5.21214,54.77132,5772.61719
7006,55.42293,364.89963,5.18247,54.80723,5747.35889
7007,55.47918,367.13892,5.18946,54.84314,5722.10059
7008,55.50758,365.58987,5.19199,54.87906,5731.17236
7009,55.58571,366.47827,5.20011,54.91496,5743.55664
7010,55.62687,365.64392,5.19455,54.95087,5745.4292
7011,55.66123,367.35236,5.2181,54.98918,5724.10986
7012,55.70694,367.34286,5.19563,55.03279,5702.79053
7013,55.76882,367.52255,5.23676,55.07639,5691.5498
7014,55.73486,365.35516,5.20316,55.12,5682.646
7015,55.80386,364.5834,5.16857,55.1636,5699.51904
7016,55.92472,365.46411,5.15684,55.20721,5722.37207
7017,55.96521,364.40363,5.1956,55.25082,5736.6748
7018,55.9484,368.31799,5.22207,55.29442,5747.5127
7019,56.00018,365.94559,5.16376,55.33802,5758.35059
7020,56.01663,366.55533,5.19384,55.37762,5749.24219
7021,56.04668,365.60452,5.17162,55.41682,5711.59619
7022,56.09938,365.98801,5.16434,55.45603,5673.9502
7023,56.12763,366.48541,5.25301,55.49523,5771.85303
7024,56.15739,367.43527,5.23105,55.53444,5835.30518
7025,56.21476,367.75119,5.18039,55.57364,5758.06055
7026,56.26653,367.66736,5.24599,55.61284,5734.14844
7027,56.26798,367.32816,5.19758,55.65205,5710.23633
7028,56.30001,365.24088,5.22427,55.69125,5750.00635
7029,56.35062,365.26379,5.21043,55.73046,5804.60791
7030,56.37326,366.66666,5.17923,55.76963,5785.51221
7031,56.409,365.91983,5.19552,55.80597,5437.53662
7032,56.44868,367.31866,5.17786,55.84231,5420.35205
7033,56.4922,365.89804,5.18351,55.87865,5404.82666
7034,56.51019,366.69028,5.23429,55.91499,5506.8418
7035,56.55589,367.94485,5.20277,55.95132,5729.89307
7036,56.57174,367.82175,5.18665,55.98766,5452.94434
7037,56.67582,368.47931,5.2378,56.02399,5459.82275
7038,56.71379,365.63062,5.19322,56.06033,5488.26514
7039,56.73474,366.82095,5.20801,56.05754,5533.25684
7040,56.78415,366.98114,5.19258,56.02979,5844.11035
7041,56.848,369.4046,5.21615,56.02433,5809.46338
7042,56.87522,367.99872,5.22514,56.05087,5755.39258
7043,56.94049,367.14215,5.20288,56.02084,5730.71973
7044,56.92184,368.61963,5.20338,56.46124,5717.23877
7045,56.96143,366.2196,5.22409,56.51107,5745.75879
7046,56.99379,366.81912,5.21715,56.5609,5773.71143
7047,57.00972,367.5289,5.22933,56.61074,5747.1582
7048,57.04296,370.23325,5.19448,56.66057,5721.16895
7049,57.08716,365.80383,5.22297,56.69782,5749.89795
7050,57.12485,365.69177,5.21097,56.723,5778.62695
7051,57.17091,367.4483,5.23103,56.74817,5807.35596
7052,57.22447,365.311,5.19235,56.77334,5786.09277
7053,57.28715,366.27985,5.19417,56.79852,5744.80664
7054,57.33265,368.02289,5.24334,56.82369,5720.70166
7055,57.31894,371.46014,5.27216,56.84887,5696.59668
7056,57.32462,366.83102,5.19538,56.87404,5712.83008
7057,57.42696,369.13904,5.22512,56.89922,5781.00732
7058,57.50148,367.79373,5.21579,56.92439,5826.01514
7059,57.51667,369.94342,5.27805,56.93285,5871.02295
7060,57.45785,368.68591,5.23919,56.93737,5715.50586
7061,57.44727,368.82022,5.24809,56.94189,5713.15088
7062,57.49482,369.69345,5.22772,56.94641,5722.2124
7063,57.4805,369.00266,5.23475,56.95093,5712.33545
7064,57.48907,366.86755,5.1962,56.95545,5702.4585
7065,57.47454,367.86963,5.19584,56.95997,5734.66016
7066,57.46931,368.72168,5.29132,56.96449,5858.62695
7067,57.47128,368.14087,5.2464,56.96901,5752.61719
7068,57.41548,370.78976,5.24063,56.97353,5768.71436
7069,57.43442,368.49457,5.29058,56.97805,5813.58398
7070,57.46448,367.92175,5.26302,56.98258,5834.36572
7071,57.45309,366.96902,5.26117,56.9871,5801.25342
7072,57.34315,370.28134,5.29994,56.99162,5767.71729
7073,57.38252,368.5332,5.20768,56.99614,5742.55762
7074,57.3716,368.17194,5.24247,57.00067,5736.13037
7075,57.40823,371.58707,5.21414,57.00519,5729.70313
7076,57.4128,369.03152,5.21807,57.00971,5735.3335
7077,57.36074,372.06644,5.28525,57.01423,5743.81348
7078,57.34491,367.64536,5.2476,57.01876,5750.83545
7079,57.39536,368.14566,5.22083,57.02328,5757.51318
7080,57.34846,367.39343,5.24118,57.0278,5747.59473
7081,57.36646,370.7486,5.30305,57.03232,5713.66553
7082,57.34944,369.01859,5.27515,57.03685,5679.73682
7083,57.34394,368.15155,5.27029,57.04137,5776.36328
7084,57.35843,367.53253,5.24242,57.04589,5805.81934
7085,57.35695,369.68582,5.28806,57.05041,5740.48145
7086,57.37096,368.40173,5.30462,57.05494,5756.07275
7087,57.37713,367.66367,5.20862,57.05946,5779.81543
7088,57.39436,368.29745,5.255,57.06398,5794.99121
7089,57.37692,368.32953,5.28714,57.0685,5808.13672
7090,57.36856,367.50699,5.23531,57.07302,5821.28174
7091,57.37226,367.05322,5.2729,57.07755,5749.31982
7092,57.35159,368.55521,5.26218,57.08207,5736.59668
7093,57.41772,368.62115,5.2914,57.08659,5775.0459
7094,57.46993,367.75873,5.25498,57.09111,5781.11426
7095,57.4949,367.3913,5.23319,57.09563,5755.83447
7096,57.52092,368.63705,5.25623,57.10016,5739.70801
7097,57.61446,368.44345,5.27164,57.10468,5732.44629
7098,57.61686,368.02579,5.23457,57.1092,5725.18457
7099,57.69059,369.79346,5.28533,57.23443,5735.50928
7100,57.71827,370.41217,5.28804,57.23443,5812.88086
7101,57.719,368.63522,5.27826,57.23443,6065.56006
7102,57.69753,369.90353,5.30489,57.23443,6060.25635
7103,57.71832,369.24585,5.31115,57.23443,5971.12061
7104,57.76348,369.54663,5.27406,57.23443,5954.75586
7105,57.7382,371.595,5.26716,57.23443,5738.39111
7106,57.76117,367.93173,5.28405,57.23443,5922.55127
7107,57.77377,368.82227,5.27591,57.23443,5976.22754
7108,57.71519,369.78687,5.2661,57.23443,6029.90381
7109,57.74026,369.85464,5.28013,57.23443,6001.23584
7110,57.73271,369.02527,5.27839,57.23443,5786.64209
7111,57.79907,370.46469,5.304,57.23443,6032.81689
7112,57.77843,370.31091,5.29626,57.23443,5878.9917
7113,57.71452,369.34375,5.31733,57.23443,5850.79443
7114,57.76545,369.83875,5.27784,57.23443,5765.59717
7115,57.73615,369.78781,5.32941,57.23443,5787.98145
7116,57.82121,368.73392,5.26006,57.23443,5804.92969
7117,57.81998,370.68146,5.34597,57.23443,5776.55469
7118,57.75615,371.04501,5.37199,57.23443,5748.17969
7119,57.7701,368.39874,5.28791,57.23443,5726.06592
7120,57.79904,370.36392,5.2855,57.23443,5704.59375
7121,57.78913,368.87277,5.32201,57.23443,5702.854
7122,57.79003,367.78784,5.30748,57.23443,5729.87646
7123,57.75977,370.39282,5.32832,57.23443,5748.90625
7124,57.79672,369.37509,5.34386,57.23443,5766.02197
7125,57.75993,368.61841,5.32801,57.23443,5791.26904
7126,57.76673,371.90179,5.29697,57.23443,5834.90479
7127,57.79062,371.6814,5.31658,57.23443,5878.54004
7128,57.71691,372.1727,5.37048,57.23443,5809.82764
7129,57.70252,372.39825,5.31385,57.23443,5775.9585
7130,57.73615,369.77039,5.30765,57.23443,5821.51318
7131,57.78717,369.68243,5.34763,57.23443,5810.47852
7132,57.79837,369.39383,5.30449,57.23443,5736.41357
7133,57.75882,368.31253,5.31574,57.23443,5737.85498
7134,57.77956,369.52307,5.3457,57.23443,5739.29639
7135,57.78642,369.39011,5.34112,57.23443,5785.10205
7136,57.80518,370.10852,5.27121,57.23443,5841.57275
7137,57.83121,369.02011,5.31527,57.23443,5803.36963
7138,57.79073,368.53281,5.28616,57.23443,5771.14014
7139,57.79401,371.06741,5.30842,57.23443,5837.62744
7140,57.77068,368.55154,5.33883,57.23443,5844.83447
7141,57.77231,372.18002,5.37019,57.23443,5788.37549
7142,57.77597,369.37836,5.35762,57.23443,5801.04541
7143,57.75912,368.97168,5.32015,57.23443,5813.71484
7144,57.72009,368.61475,5.36229,57.23443,5796.12744
7145,57.74482,370.18286,5.29858,57.23443,5758.85156
7146,57.78586,368.1579,5.29022,57.23443,5722.26318
7147,57.77405,370.2247,5.32568,57.23443,5805.58398
7148,57.74014,369.3063,5.38857,57.23443,5887.79346
7149,57.73977,368.59674,5.37614,57.23443,5772.62305
7150,57.7678,368.29965,5.32831,57.23312,5802.17334
7151,57.73079,370.99716,5.36748,57.22061,5873.86279
7152,57.72815,368.1701,5.29689,57.2081,5790.62793
7153,57.73392,370.99777,5.37193,57.19559,5798.09863
7154,57.70031,369.82562,5.34728,57.18308,5827.48535
7155,57.67607,372.50885,5.37963,57.17057,5856.87256
7156,57.61871,369.23056,5.4047,57.15807,5781.05029
7157,57.64114,370.13461,5.32916,57.14556,5773.60742
7158,57.60178,371.25534,5.37868,57.13305,5799.35059
7159,57.50508,369.18845,5.40569,57.12054,5822.71387
7160,57.47034,370.08569,5.37528,57.10802,5836.854
7161,57.42516,368.97491,5.40954,57.09552,5846.20459
7162,57.39792,370.80685,5.38023,57.083,5814.72998
7163,57.40646,368.1377,5.32342,57.0705,5786.62988
7164,57.35392,369.83939,5.396,57.05798,5766.22021
7165,57.28818,371.61212,5.34709,57.04548,5745.81055
7166,57.27226,370.10013,5.3609,57.03296,5768.97021
7167,57.23288,368.97601,5.37458,57.02045,5802.69727
7168,57.11139,373.41599,5.3894,57.00794,5792.42285
7169,57.08889,369.78076,5.37468,56.99543,5771.46875
7170,57.04626,370.7804,5.35462,56.98292,5763.63672
7171,57.01661,369.82147,5.37237,56.97041,5785.76172
7172,56.92252,368.60651,5.35332,56.9579,5801.31836
7173,56.89937,372.22461,5.35501,56.94539,5791.3252
7174,56.84225,372.85379,5.39543,56.93288,5781.33252
7175,56.79761,372.62921,5.39516,56.88887,5787.2124
7176,56.7317,369.56186,5.38269,56.83164,5799.75342
7177,56.7317,371.61517,5.33481,56.77441,5812.32764
7178,56.66315,370.65866,5.3975,56.71717,5824.97656
7179,56.58774,371.13266,5.37517,56.65994,5837.62598
7180,56.56578,368.39313,5.35542,56.60271,5808.78369
7181,56.49208,369.22388,5.40729,56.54477,5753.16943
7182,56.45013,371.49631,5.39645,56.48521,5796.54053
7183,56.47477,373.44083,5.34844,56.42566,5839.91162
7184,56.36275,370.42987,5.37362,56.36609,5826.98584
7185,56.31592,371.48062,5.37886,56.30878,5804.4126
7186,56.19556,369.66275,5.37714,56.26022,5767.52246
7187,56.20761,368.40039,5.30998,56.21165,5749.52148
7188,56.18478,369.83267,5.33118,56.16309,5805.27197
7189,56.1515,371.49203,5.36344,56.11453,5861.02246
7190,56.09405,370.42764,5.37693,56.06597,5829.94727
7191,56.05182,370.66135,5.37099,56.01741,5772.75781
7192,55.9737,371.39276,5.3417,55.96885,5761.14941
7193,55.9444,370.39813,5.36179,55.9203,5749.54102
7194,55.96699,372.46994,5.34728,55.87136,5755.93213
7195,55.8774,369.8009,5.38924,55.82186,5780.06543
7196,55.86818,368.60934,5.34811,55.77236,5784.69922
7197,55.78558,369.39713,5.34064,55.72286,5770.10352
7198,55.75528,371.00409,5.33288,55.67337,5755.50781
7199,55.74613,369.06128,5.30464,55.62387,5767.76709
7200,55.6791,371.28571,5.33128,55.57437,5806.52881
7201,55.62316,369.20532,5.28683,55.52492,5842.98047
7202,55.61121,373.06302,5.3956,55.49023,5876.01172
7203,55.53099,371.8869,5.39608,55.45555,5881.7085
7204,55.49683,368.63553,5.34732,55.42086,5832.07764
7205,55.40373,370.38269,5.31613,55.38618,5789.87598
7206,55.38268,369.21713,5.3289,55.35149,5756.76611
7207,55.37021,371.48062,5.37848,55.31681,5725.88672
7208,55.30008,369.03702,5.2926,55.28212,5716.31104
7209,55.27628,369.30685,5.36778,55.24744,5755.76367
7210,55.23996,369.21027,5.32657,55.21375,5781.55664
7211,55.18645,390.73825,5.31339,55.18397,5801.57373
7212,55.16828,391.2453,5.33299,55.15419,5821.59082
7213,55.09613,390.10663,5.3462,55.12441,5813.51074
7214,55.09254,389.21472,5.29197,55.09463,5763.75586
7215,55.0376,370.7453,5.34717,55.06485,5756.6792
7216,54.95652,388.7583,5.32212,55.03507,5767.66748
7217,54.9408,389.57742,5.34236,55.00529,5781.35254
7218,54.90377,391.82544,5.33846,54.9755,5818.646
7219,54.80741,371.617,5.37689,54.94159,5847.81738
7220,54.81221,369.42111,5.30481,54.90767,5805.7915
7221,54.82318,368.80112,5.29842,54.87375,5782.1084
7222,54.77607,369.81393,5.35282,54.83984,5762.9458
7223,54.74299,370.82272,5.30503,54.80592,5758.60303
7224,54.75743,369.76917,5.2937,54.77201,5788.48193
7225,54.67605,368.59003,5.26534,54.73809,5818.36133
7226,54.63372,368.60101,5.29821,54.7085,5805.17822
7227,54.6215,370.44455,5.32466,54.67997,5727.64111
7228,54.58579,369.8013,5.33455,54.65145,5788.87354
7229,54.5677,368.25385,5.24928,54.62292,5804.17041
7230,54.48943,368.17722,5.36282,54.59439,5773.89844
7231,54.50444,367.5741,5.32842,54.56587,5773.87354
7232,54.46227,369.39505,5.34303,54.53734,5818.86084
